SKU,Quantity,Reason,Month,Year
hulk001r-XXL,1,CR-UNWANTED_ITEM,July,2022
btlc004-S,1,CR-UNWANTED_ITEM,July,2022
4U9ML-ERNIE-CostumeShirt-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
aw004m-L,1,DID_NOT_LIKE_FABRIC,July,2022
aw004m-XL,1,DID_NOT_LIKE_FABRIC,July,2022
220621-youth,1,CR-SWITCHEROO,July,2022
220745-AhoySailorCostume-WOMENS-S/M,1,CR-UNWANTED_ITEM,July,2022
RMSM3878-RickMortyHoliday-S,1,AMZ-PG-APP-TOO-LARGE,July,2022
rubiks002-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
BlondeDreadlocks-1229,1,AMZ-PG-BAD-DESC,July,2022
100578BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
tmntskater001leo-S,1,AMZ-PG-APP-TOO-LARGE,July,2022
tmntskater001leo-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
204092-RainbowCardigan-L,1,CR-UNAUTHORIZED_PURCHASE,July,2022
caddyshackhat002,1,CR-UNWANTED_ITEM,July,2022
bigl012-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
dodgeball003-L,1,CR-UNWANTED_ITEM,July,2022
dodgeball003-M,1,CR-UNWANTED_ITEM,July,2022
simp001-S,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,July,2022
topgun014-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
220797-CaddyJumpsuit-XL,1,CR-UNWANTED_ITEM,July,2022
powerrangers018black-12/18,1,AMZ-PG-APP-TOO-LARGE,July,2022
220793-MasterRoshiShirt-M,1,CR-UNWANTED_ITEM,July,2022
hulkpantsN001-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
hollywoodbandana,1,CR-UNWANTED_ITEM,July,2022
sbb015-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
ledzeppelin002-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
220835-NunMask,1,CR-UNWANTED_ITEM,July,2022
powerrangerssweatshirtGreen-M,1,CR-DEFECTIVE,July,2022
220752-RockfordPeachesMENS-2XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
tmnt047tankdressRaph-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
btlc004-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
metallica003-XXL,1,CR-DEFECTIVE,July,2022
snlbearsLONGsweater-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
bigl012-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
Futurama003-M,1,CR-DEFECTIVE,July,2022
220744-AhoySailorCostume-MENS-PLUS,1,AMZ-PG-APP-TOO-LARGE,July,2022
plumtree001-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM,July,2022
100541-JungleCruiseHat,1,CR-DEFECTIVE,July,2022
220744-AhoySailorCostume-MENS-STD,1,AMZ-PG-APP-TOO-LARGE,July,2022
starskyhutch001-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
woodycostumeshirt-L-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
topgun002-L,1,AMZ-PG-BAD-DESC,July,2022
100578BLACK-L,1,AMZ-PG-APP-STYLE,July,2022
fearloathingglasses,1,AMZ-PG-APP-STYLE,July,2022
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BLACK-M,1,CR-UNWANTED_ITEM,July,2022
100576BLACK-L,1,CR-UNWANTED_ITEM,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
Fragg004-S,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
vforvendetta001-S,1,AMZ-PG-APP-STYLE,July,2022
bandanaglassesset-Purple,1,CR-UNWANTED_ITEM,July,2022
woodycostumeshirt-3XL,2,CR-UNWANTED_ITEM,July,2022
220785-DumbDumber-ORNG-2XL,1,CR-DEFECTIVE,July,2022
220786-LT-DumbDumber-BLUE-S,1,CR-DEFECTIVE,July,2022
220660gldxs,1,CR-UNWANTED_ITEM,July,2022
hulk003-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
rockyrobe2,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
ledzeppelin002-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
100578BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
ricflare001-pink,1,CR-UNWANTED_ITEM,July,2022
TSM20002TV-WoodyBelt-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
220757-AverageJoesWomensSet-2XL,1,CR-UNWANTED_ITEM,July,2022
ferris010-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
dodgeball003-M,1,CR-UNWANTED_ITEM,July,2022
dodgeball003-L,1,CR-UNWANTED_ITEM,July,2022
100576BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
220759-BLUE-DetectiveBLUEShirt1-XL,1,AMZ-PG-BAD-DESC,July,2022
amywinehousewig,1,AMZ-PG-BAD-DESC,July,2022
leagueoftheirownGIRLS-2T,1,AMZ-PG-APP-TOO-SMALL,July,2022
ninjanogginmask-darkgreen,1,AMZ-PG-APP-TOO-LARGE,July,2022
220823-PinkBunny-KIDS-10/12,1,CR-UNWANTED_ITEM,July,2022
BigLCostume-Kids-7/8,1,AMZ-PG-BAD-DESC,July,2022
wizardozsocks002,1,AMZ-PG-APP-TOO-LARGE,July,2022
100576BLACK-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
albundy002-5X,1,AMZ-PG-APP-TOO-LARGE,July,2022
amywinehousewig,1,CR-UNWANTED_ITEM,July,2022
CustomSublimationCape-BlackWhite,1,DID_NOT_LIKE_COLOR,July,2022
99MUL-SimpsonsBackpack,1,CR-ORDERED_WRONG_ITEM,July,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
QF009BBSTV-BlueyPajamas-6,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Red-SLShirt-2XL,1,CR-UNWANTED_ITEM,July,2022
flinttropicssocks,1,AMZ-PG-APP-TOO-SMALL,July,2022
220783-FlintTropicShorts-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
leagueoftheirowncostume-L/XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
bigbang006grey-L,1,DID_NOT_LIKE_FABRIC,July,2022
ricflare001-black,1,CR-DEFECTIVE,July,2022
pedro004-L,1,CR-DAMAGED_BY_CARRIER,July,2022
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,July,2022
Office008-M,1,DID_NOT_LIKE_COLOR,July,2022
Office008-S,1,DID_NOT_LIKE_COLOR,July,2022
officedundie,1,CR-DAMAGED_BY_FC,July,2022
100576BROWN-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
bvswwcostume-2X,1,AMZ-PG-BAD-DESC,July,2022
bvswwcostume-XL,1,AMZ-PG-BAD-DESC,July,2022
WR0232-LoungePants-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
powerrangers018pink-18/24,1,DID_NOT_LIKE_COLOR,July,2022
220744-AhoySailorCostume-MENS-STD,1,AMZ-PG-APP-TOO-SMALL,July,2022
XFiles001-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220785-DumbDumber-ORNG-XL,1,CR-ORDERED_WRONG_ITEM,July,2022
220744-AhoySailorCostume-MENS-PLUS,1,AMZ-PG-APP-TOO-SMALL,July,2022
princessbloomwig,1,CR-UNWANTED_ITEM,July,2022
princessbloomwig,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
sbtbslaterjersey-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
sbb015-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
204087-ChotchkiesCostumeSet-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
acwig,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
220660plsm,1,AMZ-PG-APP-TOO-LARGE,July,2022
220681-CarryMeChubSuit-STD,1,CR-DEFECTIVE,July,2022
powerrangerssweatshirtPink-XXXL,1,AMZ-PG-APP-TOO-LARGE,July,2022
100541-JungleCruiseHat,1,AMZ-PG-BAD-DESC,July,2022
220639-std,1,CR-QUALITY_UNACCEPTABLE,July,2022
100576BROWN-M,1,CR-UNWANTED_ITEM,July,2022
220631-plus1,1,CR-DEFECTIVE,July,2022
220781-MeanGirlsSantaCostume-2XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
metallica003-M,1,CR-UNWANTED_ITEM,July,2022
boratthong,2,CR-MISSED_ESTIMATED_DELIVERY,July,2022
scottpilgrimramonabag-Pink/Turquoise,1,CR-UNWANTED_ITEM,July,2022
220845-CustomRobeKids-Blu,1,AMZ-PG-BAD-DESC,July,2022
hulkhogancostumesetREDsunYELban-3X,1,AMZ-PG-APP-TOO-SMALL,July,2022
220781-MeanGirlsSantaCostume-2XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
soahat005-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSblue-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
mm003JRSyellow-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
superherocape002ADULTred-blu,1,CR-UNWANTED_ITEM,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
100980-TheQueenMusicBeltArmband,1,CR-UNWANTED_ITEM,July,2022
heavyweights001TANK-M,1,AMZ-PG-APP-STYLE,July,2022
CowgirlShirt-204051-L,1,AMZ-PG-BAD-DESC,July,2022
starwars129-XL,1,CR-UNWANTED_ITEM,July,2022
204070-Detective&BlueShirt-M,1,CR-SWITCHEROO,July,2022
wrestlingboots-LBlu,2,CR-UNWANTED_ITEM,July,2022
wrestlingboots-MBlu,1,CR-UNWANTED_ITEM,July,2022
wrestlingboots-Lred,2,CR-UNWANTED_ITEM,July,2022
starwars129-L,1,CR-UNWANTED_ITEM,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
sein023-M,1,AMZ-PG-APP-STYLE,July,2022
mashhat002,6,AMZ-PG-APP-TOO-SMALL,July,2022
220797-CaddyJumpsuit-XXL,1,CR-UNWANTED_ITEM,July,2022
ghost022-XL,1,CR-UNWANTED_ITEM,July,2022
220785-DumbDumber-ORNG-XL,1,CR-MISSING_PARTS,July,2022
Ghostbusters-GBXX1A-XL,1,AMZ-PG-BAD-DESC,July,2022
alsunny021-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
office023-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220785-DumbDumber-ORNG-2XL,1,CR-DEFECTIVE,July,2022
alanbabycarriercostumeDELUXE-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
woodycostumeshirt-3XL,1,CR-UNWANTED_ITEM,July,2022
CelticRing-6.5,1,AMZ-PG-APP-TOO-SMALL,July,2022
starwars089-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
PowerRangers-Black-SLShirt-XL,1,AMZ-PG-APP-STYLE,July,2022
220786-LT-DumbDumber-BLUE-M,1,CR-MISSING_PARTS,July,2022
220785-DumbDumber-ORNG-M,1,CR-MISSING_PARTS,July,2022
alanbabycarriercostumeDELUXE-S,1,CR-UNWANTED_ITEM,July,2022
oktoberfestlederhosenPANTS-34,1,AMZ-PG-APP-TOO-LARGE,July,2022
bigl012-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
ironman003-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
220745-AhoySailorCostume-WOMENS-L/XL,1,CR-UNWANTED_ITEM,July,2022
K4SA2128TV-CobraKaiPants-S,1,CR-DEFECTIVE,July,2022
CowgirlShirt-204051-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
CowgirlShirt-204051-XXL,1,AMZ-PG-APP-STYLE,July,2022
leagueoftheirowncostume-L/XL,2,CR-UNWANTED_ITEM,July,2022
ElvisGlasses001-Silver,1,CR-DEFECTIVE,July,2022
2N75-ElmoHoodieEyeball-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
WB0216-WB0217-DorothyCorsetTutuSet-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
220660rlxl,1,CR-UNWANTED_ITEM,July,2022
220839-SashFlag,1,CR-MISSING_PARTS,July,2022
legendstempleblue-S,1,CR-FOUND_BETTER_PRICE,July,2022
legendstempleblue-L,1,CR-FOUND_BETTER_PRICE,July,2022
QF009BBSTV-BlueyPajamas-8,1,AMZ-PG-BAD-DESC,July,2022
CousinEddieWhiteRobe-220703,1,CR-UNWANTED_ITEM,July,2022
CousinEddieWhiteRobe-220703,1,AMZ-PG-APP-STYLE,July,2022
hoosiers003-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
WoodyLongSleeveAdultShirt-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
topgun014-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
blowupguitar,1,CR-UNWANTED_ITEM,July,2022
PowerRangers-White-SLShirt-M,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Green-SLShirt-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Blue-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Red-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Blue-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Red-SLShirt-L,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-White-SLShirt-M,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Green-SLShirt-XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
PowerRangers-Pink-SLShirt-3XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
caddyshackhat002,1,CR-UNWANTED_ITEM,July,2022
usaboardshorts003-S,1,AMZ-PG-APP-TOO-LARGE,July,2022
220745-AhoySailorCostume-WOMENS-L/XL,1,CR-UNWANTED_ITEM,July,2022
99MUL-SimpsonsBackpack,1,CR-DEFECTIVE,July,2022
karatekidcobrakaidlxcostumetXL-Deluxe-XL,1,CR-UNWANTED_ITEM,July,2022
DSSCCXYBNP-HoHoHoPants-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
220776-BigBoyOverall-BLUE-S/M,1,CR-DEFECTIVE,July,2022
bvswwcostume-XL,1,CR-DEFECTIVE,July,2022
amywinehouseset1,1,CR-UNWANTED_ITEM,July,2022
bigl032-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
CustomSublimationCape-BlackWhite,1,CR-DEFECTIVE,July,2022
220654-XXL,1,AMZ-PG-APP-TOO-LARGE,July,2022
CousinEddieWhiteRobe-220703,1,CR-UNWANTED_ITEM,July,2022
fearloathingglasses,1,AMZ-PG-APP-STYLE,July,2022
wrestlingboots-LB,1,CR-UNWANTED_ITEM,July,2022
220744-AhoySailorCostume-MENS-STD,1,CR-UNWANTED_ITEM,July,2022
thewarrior001-S-M,2,CR-DEFECTIVE,July,2022
thewarrior001-L-XL,1,CR-DEFECTIVE,July,2022
customshirtBlack-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
legendstemplepurp-XL,1,CR-UNWANTED_ITEM,July,2022
CustomSublimationCape-Black,1,DID_NOT_LIKE_COLOR,July,2022
prettywomandress,1,AMZ-PG-APP-TOO-SMALL,July,2022
220743-FlintTropicsSHORTS-L/XL,1,DID_NOT_LIKE_FABRIC,July,2022
legendstemplered-S,1,AMZ-PG-APP-TOO-LARGE,July,2022
100576BLACK-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
204088-HopperHawaiianShirt-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
hulk001y-XS,1,CR-FOUND_BETTER_PRICE,July,2022
sein023-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
220744-AhoySailorCostume-MENS-STD,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
220745-AhoySailorCostume-WOMENS-S/M,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
mm001Nred-XXL,1,AMZ-PG-APP-TOO-LARGE,July,2022
220714-TrainEngineerChildCostume-2/3,1,CR-UNWANTED_ITEM,July,2022
M&M-Red-ADULT-Shirt-2XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
Custom-990B-Youth-RoyalBlue-L,1,DID_NOT_LIKE_FABRIC,July,2022
coketankdress-XL,1,AMZ-PG-MISORDERED,July,2022
starwars129-4XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
NSSA3485TV-NarutoPants-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
100576BLACK-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
CCXX23IMNP-CokeBearSnow-117-2XL,1,CR-SWITCHEROO,July,2022
DSTS26LGS-BuzzLightyearJuniotsTshirt-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220696-WOMENS-MimeCostumeSet-L,1,AMZ-PG-APP-STYLE,July,2022
nightmare005-2X,1,AMZ-PG-APP-TOO-SMALL,July,2022
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,July,2022
tmnt047tankdressMike-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
TSM20002TV-WoodyBelt-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
220743-FlintTropicsSHORTS-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
RacineBellsCostumeDressWomens-S/M,1,CR-UNWANTED_ITEM,July,2022
fourlokotankdressBlue-L,1,AMZ-PG-APP-TOO-SMALL,July,2022
fourlokotankdressGreen-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
220078-SharkChubSuitYellow-Adult,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
220078-SharkChubSuitYellow-Adult,1,CR-UNWANTED_ITEM,July,2022
220745-AhoySailorCostume-WOMENS-L/XL,1,CR-UNWANTED_ITEM,July,2022
bvswwcostume-L,1,CR-ORDERED_WRONG_ITEM,July,2022
heavyweights001TANK-M,1,AMZ-PG-APP-STYLE,July,2022
PowerRangersSocks-Pink,1,CR-UNWANTED_ITEM,July,2022
QF009BBSTV-BlueyPajamas-2T,1,CR-DEFECTIVE,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
mashhat002,1,DID_NOT_LIKE_COLOR,July,2022
tmntmasks-Orange,2,AMZ-PG-APP-STYLE,July,2022
tmntmasks-Blue,2,AMZ-PG-APP-STYLE,July,2022
tmntmasks-Purple,1,AMZ-PG-APP-STYLE,July,2022
feltmasks-Red,2,AMZ-PG-APP-STYLE,July,2022
starwars129-L,1,CR-MISSING_PARTS,July,2022
leagueoftheirowncostume-L/XL,1,AMZ-PG-BAD-DESC,July,2022
99MUL-SimpsonsBackpack,1,CR-UNWANTED_ITEM,July,2022
220080-SharkChubSuitPink-Adult,1,CR-UNWANTED_ITEM,July,2022
tmntonesieBLUE-24M,1,CR-UNWANTED_ITEM,July,2022
suicidesquad005womens-L,1,CR-UNWANTED_ITEM,July,2022
RetroWigHeadband-1191,1,CR-UNAUTHORIZED_PURCHASE,July,2022
oktoberfestlederhosenSHORTS-36,1,AMZ-PG-APP-TOO-SMALL,July,2022
thewarrior001-XXL,1,CR-DEFECTIVE,July,2022
100576BLACK-XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
BEA027-BeatlesChristmasSweater-4XL,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
bigl012-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
SantaBoots-100580-M,1,CR-UNWANTED_ITEM,July,2022
PowerRangers-Red-SLShirt-XL,1,AMZ-PG-BAD-DESC,July,2022
powerrangers018yellow-6/12,1,AMZ-PG-APP-TOO-LARGE,July,2022
bandanaglassesset-Purple,1,CR-UNWANTED_ITEM,July,2022
M&M-Yellow-JUNIORS-Shirt-2XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
M&M-Green-JUNIORS-Shirt-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
suicidesquad004-2X,1,CR-QUALITY_UNACCEPTABLE,July,2022
feltmasks-Red,1,AMZ-PG-BAD-DESC,July,2022
biglpants001-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
customshirtRoyalBlue-S,1,CR-QUALITY_UNACCEPTABLE,July,2022
breakingbad004black-L,1,CR-MISSED_ESTIMATED_DELIVERY,July,2022
204070-Detective&BlueShirt-L,1,AMZ-PG-BAD-DESC,July,2022
CelticRing-5.5,1,AMZ-PG-BAD-DESC,July,2022
220078-SharkChubSuitYellow-Adult,1,CR-DEFECTIVE,July,2022
100576BROWN-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
220743-FlintTropicsSHORTS-S/M,1,AMZ-PG-APP-TOO-SMALL,July,2022
suitpajamas001purple-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
leagueoftheirowncostume-L/XL,1,CR-UNWANTED_ITEM,July,2022
drwho070-XL,1,AMZ-PG-APP-TOO-SMALL,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-APP-TOO-SMALL,July,2022
220750-DayDeadFullCostume-L,3,CR-UNWANTED_ITEM,July,2022
amywinehousewig,1,CR-ORDERED_WRONG_ITEM,July,2022
DaleVest-XL,1,CR-UNWANTED_ITEM,July,2022
WR0232-LoungePants-XL,1,AMZ-PG-APP-STYLE,July,2022
starwars088-M,1,AMZ-PG-APP-TOO-SMALL,July,2022
ghostbustershatECGB2007HM,1,DID_NOT_LIKE_COLOR,July,2022
XO011MBSTV-TopGunPajamaSuit-M,1,AMZ-PG-APP-TOO-LARGE,July,2022
starwars129-XXL,1,AMZ-PG-BAD-DESC,July,2022
powerrangers009jr-L,1,AMZ-PG-APP-TOO-LARGE,July,2022
drseuss027thing1-XXXL,1,AMZ-PG-APP-TOO-LARGE,July,2022
leagueoftheirowncostume-XXLdeluxe,1,AMZ-PG-BAD-DESC,July,2022
220745-AhoySailorCostume-WOMENS-S/M,1,CR-DEFECTIVE,July,2022
drseuss015-S,1,AMZ-PG-APP-TOO-SMALL,July,2022
dodgeball003N-M,1,CR-DEFECTIVE,July,2022
dodgeball003-XXXL,1,CR-DEFECTIVE,July,2022
leagueoftheirowncostume-L/XL,1,CR-DEFECTIVE,July,2022
plumtree001-XXL,1,AMZ-PG-APP-TOO-SMALL,July,2022
204088-HopperHawaiianShirt-3XL,1,AMZ-PG-APP-TOO-LARGE,July,2022
204071-UncleRicoShirt-L,1,CR-UNWANTED_ITEM,July,2022
fearloathingglasses,1,CR-DAMAGED_BY_CARRIER,July,2022
